Event	ID	Name			Wwise Object Path	Notes
	105882207	Stop_environnement_running_stream			\Default Work Unit\Stop_environnement_running_stream	
	106912753	Stop_music_menu			\Default Work Unit\Stop_music_menu	
	108872734	Play_environnement_wind_weak			\Default Work Unit\Play_environnement_wind_weak	
	203242968	Play_UI_menu_validation			\Default Work Unit\Play_UI_menu_validation	
	206604511	Play_sign_singing_mode			\Default Work Unit\Play_sign_singing_mode	
	289877700	Stop_environnement_wind_weak			\Default Work Unit\Stop_environnement_wind_weak	
	467546177	Play_environnement_running_stream			\Default Work Unit\Play_environnement_running_stream	
	1147069149	Play_sound_blossoming_tree_2			\Default Work Unit\Play_sound_blossoming_tree_2	
	1147069150	Play_sound_blossoming_tree_1			\Default Work Unit\Play_sound_blossoming_tree_1	
	1289837538	Play_sound_depressure			\Default Work Unit\Play_sound_depressure	
	1334142045	Play_Enigme_1			\Default Work Unit\Play_Enigme_1	
	1375640813	Play_sound_statue_crying			\Default Work Unit\Play_sound_statue_crying	
	1381564259	Stop_singing_mode			\Default Work Unit\Stop_singing_mode	
	1442883084	Stop_music_jardin			\Default Work Unit\Stop_music_jardin	
	1445321475	Play_sound_stonewall_obstacle			\Default Work Unit\Play_sound_stonewall_obstacle	
	1488509246	Play_note_2_sol			\Default Work Unit\Play_note_2_sol	
	1571832837	Play_note_4_re			\Default Work Unit\Play_note_4_re	
	1699343283	Play_music_menu			\Default Work Unit\Play_music_menu	
	1894362767	Foot_Player			\Default Work Unit\Foot_Player	
	2438710736	Play_sound_dead_activated			\Default Work Unit\Play_sound_dead_activated	
	2490280896	Play_Cerbere			\Default Work Unit\Play_Cerbere	
	2578694398	Play_music_jardin			\Default Work Unit\Play_music_jardin	
	2649878690	Play_sound_obstacle_door_opens			\Default Work Unit\Play_sound_obstacle_door_opens	
	2694301067	Play_sound_stonewall_obstacle2			\Default Work Unit\Play_sound_stonewall_obstacle2	
	2801223638	mode_enigme_off			\Default Work Unit\mode_enigme_off	
	2817429402	Stop_music_ruines			\Default Work Unit\Stop_music_ruines	
	2867987008	Play_CrackTree			\Default Work Unit\Play_CrackTree	
	2932149253	Play_note_1_si			\Default Work Unit\Play_note_1_si	
	2991955690	Play_Fog			\Default Work Unit\Play_Fog	
	3015324718	Play_Fire			\Default Work Unit\Play_Fire	
	3164171627	Play_sound_cerberus			\Default Work Unit\Play_sound_cerberus	
	3239440368	Play_sound_successfull			\Default Work Unit\Play_sound_successfull	
	3323577401	Stop_environnement_wind_strong			\Default Work Unit\Stop_environnement_wind_strong	
	3340047461	Play_note_3_mi			\Default Work Unit\Play_note_3_mi	
	3427644767	Play_environnement_wind_strong			\Default Work Unit\Play_environnement_wind_strong	
	3457541365	Play_sound_failed			\Default Work Unit\Play_sound_failed	
	3644606747	Play_sound_pressure			\Default Work Unit\Play_sound_pressure	
	3823516146	Play_sound_dead_disactivated			\Default Work Unit\Play_sound_dead_disactivated	
	3858966424	mode_enigme_on			\Default Work Unit\mode_enigme_on	
	4038032100	Play_music_ruines			\Default Work Unit\Play_music_ruines	
	4288144913	Play_UI_menu_deplacement			\Default Work Unit\Play_UI_menu_deplacement	
	4289292640	Play_RockSlide			\Default Work Unit\Play_RockSlide	

Switch Group	ID	Name			Wwise Object Path	Notes
	3865314626	Material			\Default Work Unit\Material	

Switch	ID	Name	Switch Group			Notes
	508852877	Terre	Material			
	1788550750	Pierre	Material			
	2323193050	Temple	Material			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	77083472	rock_slide_1_1	C:\Users\Carbonara\Desktop\GIT-Projects\WWISEMytholojam\.cache\Windows\SFX\RockSlide\rock_slide_1.1_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiance\RockSlide\rock_slide_1_1		399426
	91593671	silence	C:\Users\Carbonara\Desktop\GIT-Projects\WWISEMytholojam\.cache\Windows\SFX\silence_1C9C67B2_2F547E4C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiance\CrackTree\silence		3530816
	111137899	Terre_03	C:\Users\Carbonara\Desktop\GIT-Projects\WWISEMytholojam\.cache\Windows\SFX\Footstep\Terre\Terre_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Bruitage\Footstep\Terre\Terre_03		48216
	125428559	Temple_02	C:\Users\Carbonara\Desktop\GIT-Projects\WWISEMytholojam\.cache\Windows\SFX\Footstep\Temple\Temple_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Bruitage\Footstep\Temple\Temple_02		53668
	136936485	environnement_cerberus1	C:\Users\Carbonara\Desktop\GIT-Projects\WWISEMytholojam\.cache\Windows\SFX\Cerbere\environnement_cerberus1_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiance\Cerbere\environnement_cerberus1		1764064
	151575323	note_4_re	C:\Users\Carbonara\Desktop\GIT-Projects\WWISEMytholojam\.cache\Windows\SFX\note_4_ré_24370BBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enigme\true\note_4_re		882064
	159123529	Temple_03	C:\Users\Carbonara\Desktop\GIT-Projects\WWISEMytholojam\.cache\Windows\SFX\Footstep\Temple\Temple_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Bruitage\Footstep\Temple\Temple_03		58540
	162006842	UI_menu1	C:\Users\Carbonara\Desktop\GIT-Projects\WWISEMytholojam\.cache\Windows\SFX\UI_menu2_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\UI_menu1		529264
	169280318	Fog	C:\Users\Carbonara\Desktop\GIT-Projects\WWISEMytholojam\.cache\Windows\SFX\Fog_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Bruitage\Fog		296008
	186546997	sound_pressure	C:\Users\Carbonara\Desktop\GIT-Projects\WWISEMytholojam\.cache\Windows\SFX\sound_pressure2_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Bruitage\sound_pressure		338284
	188953736	environnement_cerberus4	C:\Users\Carbonara\Desktop\GIT-Projects\WWISEMytholojam\.cache\Windows\SFX\Cerbere\environnement_cerberus4_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiance\Cerbere\environnement_cerberus4		1058464
	195009776	fire	C:\Users\Carbonara\Desktop\GIT-Projects\WWISEMytholojam\.cache\Windows\SFX\Fire_F17FB28C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiance\fire		2582836
	195286079	sound_cerberus	C:\Users\Carbonara\Desktop\GIT-Projects\WWISEMytholojam\.cache\Windows\SFX\sound_cerberus_F17FB28C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiance\sound_cerberus		2116864
	266016196	environnement_garden_1_7	C:\Users\Carbonara\Desktop\GIT-Projects\WWISEMytholojam\.cache\Windows\SFX\CrackTree\environnement_garden_1.7_1C9C67B2_2F547E4C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiance\CrackTree\environnement_garden_1_7		1269824
